,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28
AccruedLiabilities,,141.000,141.000,141.000,
AccruedLiabilitiesCurrent,,,,,141.000
AdditionalPaidInCapital,6703.000,9349.000,9999.000,10649.000,13973.000
Assets,0.000,,,,0.000
Cash,0.000,,,,0.000
CashAndCashEquivalentsAtCarryingValue,0.000,,,,0.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000
ConvertiblePreferredStockParStatedValuePerShare,0.000,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-7088.000,,,-11034.000,-14358.000
DueFromAffiliates,5704.000,,,,
Liabilities,384.000,384.000,384.000,384.000,384.000
LiabilitiesAndStockholdersEquity,0.000,,,,0.000
OtherAccruedLiabilitiesNoncurrent,141.000,,,,
PreferredStockParOrStatedValuePerShare,,,,,0.000
RelatedPartyTransactionDueFromToRelatedParty,243.000,243.000,243.000,9650.000,243.000
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,243.000
RetainedEarningsAccumulatedDeficit,,-9734.000,-10384.000,,
StockholdersEquity,-384.000,-384.000,-384.000,-384.000,-384.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-384.000,,,,-384.000
